,shot,dda,FLAG:HRTSdatavalidated
2744,96135.0,T001/pbohm,2.0
2745,96135.0,T002/pbohm,2.0
2746,96139.0,T001/pbohm,1.0
2747,96158.0,T001/pbohm,0.0
2748,96158.0,T002/pbohm,0.0
2749,96159.0,T001/pbohm,0.0
2750,96162.0,T001/pbohm,0.0
2751,96162.0,T002/pbohm,0.0
2752,96162.0,T003/pbohm,0.0
2753,96163.0,T001/pbohm,0.0
2754,96163.0,T002/pbohm,0.0
2755,96164.0,T001/pbohm,0.0
2756,96164.0,T002/pbohm,0.0
2757,96164.0,T003/pbohm,0.0
2758,96165.0,T001/pbohm,0.0
2759,96166.0,T001/pbohm,0.0
2760,96167.0,T001/pbohm,0.0
2761,96169.0,T001/lfrassin,2.0
2762,96170.0,T001/pbohm,0.0
2763,96171.0,T001/pbohm,0.0
2764,96172.0,T001/pbohm,0.0
2765,96172.0,T002/pbohm,0.0
2766,96173.0,T001/pbohm,1.0
2767,96173.0,T002/pbohm,1.0
2768,96174.0,T001/pbohm,2.0
2769,96174.0,T002/pbohm,2.0
2770,96197.0,T062/lfrassin,2.0
2771,96197.0,T063/lfrassin,2.0
2772,96198.0,T022/lfrassin,2.0
2773,96201.0,T149/lfrassin,2.0
2774,96201.0,T151/lfrassin,2.0
2775,96202.0,T138/lfrassin,1.0
2776,96202.0,T139/lfrassin,1.0
2777,96204.0,T024/lfrassin,1.0
2778,96205.0,T046/lfrassin,1.0
2779,96205.0,T048/lfrassin,1.0
2780,96206.0,T025/lfrassin,2.0
2781,96207.0,T043/lfrassin,1.0
2782,96207.0,T044/lfrassin,1.0
2783,96208.0,T048/lfrassin,1.0
2784,96208.0,T049/lfrassin,1.0
2785,96215.0,T001/pbohm,0.0
2786,96216.0,T001/pbohm,0.0
2787,96217.0,T001/pbohm,0.0
2788,96217.0,T002/pbohm,0.0
2789,96218.0,T001/pbohm,0.0
2790,96218.0,T002/pbohm,0.0
2791,96220.0,T001/pbohm,1.0
2792,96220.0,T002/pbohm,1.0
2793,96221.0,T001/pbohm,1.0
2794,96221.0,T002/pbohm,1.0
2795,96227.0,T001/pbohm,2.0
2796,96228.0,T001/pbohm,1.0
2797,96327.0,T001/pbohm,0.0
2798,96327.0,T002/pbohm,0.0
2799,96327.0,T003/pbohm,0.0
2800,96328.0,T001/pbohm,0.0
2801,96328.0,T002/pbohm,0.0
2802,96329.0,T001/pbohm,0.0
2803,96331.0,T001/pbohm,0.0
2804,96331.0,T002/pbohm,0.0
2805,96333.0,T001/pbohm,1.0
2806,96334.0,T001/pbohm,0.0
2807,96335.0,T001/pbohm,0.0
2808,96335.0,T002/pbohm,0.0
2809,96338.0,T001/lfrassin,0.0
2810,96338.0,T002/lfrassin,0.0
2811,96339.0,T001/lfrassin,0.0
2812,96340.0,T001/lfrassin,0.0
2813,96340.0,T002/lfrassin,0.0
2814,96341.0,T001/lfrassin,0.0
2815,96341.0,T002/lfrassin,0.0
2816,96342.0,T001/lfrassin,0.0
2817,96343.0,T001/lfrassin,0.0
2818,96344.0,T001/lfrassin,0.0
2819,96345.0,T001/lfrassin,0.0
2820,96346.0,T001/lfrassin,0.0
2821,96349.0,T001/lfrassin,0.0
2822,96350.0,T001/lfrassin,0.0
2823,96351.0,T001/lfrassin,0.0
2824,96352.0,T001/lfrassin,0.0
2825,96362.0,T001/lfrassin,0.0
2826,96362.0,T002/lfrassin,0.0
2827,96363.0,T001/lfrassin,0.0
2828,96363.0,T002/lfrassin,0.0
2829,96365.0,T002/lfrassin,2.0
2830,96366.0,T001/lfrassin,0.0
2831,96367.0,T001/lfrassin,0.0
2832,96367.0,T002/lfrassin,0.0
2833,96369.0,T001/lfrassin,0.0
2834,96371.0,T001/lfrassin,0.0
2835,96372.0,T001/lfrassin,0.0
2836,96373.0,T001/lfrassin,0.0
2837,96376.0,T001/lfrassin,0.0
2838,96377.0,T001/lfrassin,0.0
2839,96378.0,T003/lfrassin,2.0
2840,96378.0,T005/lfrassin,2.0
2841,96379.0,T001/lfrassin,0.0
2842,96379.0,T002/lfrassin,0.0
2843,96381.0,T003/lfrassin,1.0
2844,96381.0,T004/lfrassin,1.0
2845,96382.0,T003/lfrassin,1.0
2846,96382.0,T004/lfrassin,1.0
2847,96384.0,T001/lfrassin,0.0
2848,96384.0,T002/lfrassin,0.0
2849,96385.0,T001/lfrassin,0.0
2850,96402.0,T001/lfrassin,0.0
2851,96402.0,T002/lfrassin,0.0
2852,96402.0,T003/lfrassin,0.0
2853,96405.0,T001/lfrassin,0.0
2854,96405.0,T002/lfrassin,0.0
2855,96406.0,T001/lfrassin,0.0
2856,96406.0,T002/lfrassin,0.0
2857,96409.0,T001/lfrassin,0.0
2858,96409.0,T002/lfrassin,0.0
2859,96410.0,T001/pbohm,0.0
2860,96411.0,T001/pbohm,0.0
2861,96411.0,T002/pbohm,0.0
2862,96412.0,T001/pbohm,0.0
2863,96413.0,T001/pbohm,0.0
2864,96413.0,T002/pbohm,0.0
2865,96414.0,T001/pbohm,0.0
2866,96414.0,T002/pbohm,0.0
2867,96417.0,T007/lfrassin,1.0
2868,96417.0,T008/lfrassin,1.0
2869,96417.0,T009/lfrassin,1.0
2870,96418.0,T003/lfrassin,1.0
2871,96418.0,T004/lfrassin,1.0
2872,96420.0,T003/lfrassin,1.0
2873,96420.0,T004/lfrassin,1.0
2874,96424.0,T003/lfrassin,1.0
2875,96424.0,T004/lfrassin,1.0
2876,96425.0,T001/lfrassin,0.0
2877,96425.0,T002/lfrassin,0.0
2878,96425.0,T003/lfrassin,0.0
2879,96426.0,T001/lfrassin,0.0
2880,96430.0,T001/lfrassin,0.0
2881,96431.0,T003/lfrassin,2.0
2882,96431.0,T005/lfrassin,2.0
2883,96432.0,T002/lfrassin,1.0
2884,96434.0,T001/lfrassin,0.0
2885,96434.0,T002/lfrassin,0.0
2886,96435.0,T003/lfrassin,1.0
2887,96435.0,T004/lfrassin,1.0
2888,96436.0,T001/lfrassin,0.0
2889,96437.0,T001/lfrassin,0.0
2890,96438.0,T001/lfrassin,0.0
2891,96441.0,T001/lfrassin,0.0
2892,96442.0,T002/lfrassin,0.0
2893,96442.0,T003/lfrassin,0.0
2894,96445.0,T001/pbohm,1.0
2895,96446.0,T001/pbohm,2.0
2896,96446.0,T002/pbohm,2.0
2897,96447.0,T001/pbohm,1.0
2898,96447.0,T002/pbohm,1.0
2899,96448.0,T001/pbohm,1.0
2900,96448.0,T002/pbohm,1.0
2901,96449.0,T001/pbohm,1.0
2902,96450.0,T001/pbohm,3.0
2903,96451.0,T001/pbohm,2.0
2904,96452.0,T001/pbohm,2.0
2905,96453.0,T001/pbohm,1.0
2906,96453.0,T002/pbohm,1.0
2907,96454.0,T001/pbohm,2.0
2908,96454.0,T002/pbohm,2.0
2909,96454.0,T003/pbohm,2.0
2910,96456.0,T001/lfrassin,0.0
2911,96457.0,T001/lfrassin,0.0
2912,96457.0,T002/lfrassin,0.0
2913,96458.0,T001/lfrassin,0.0
2914,96458.0,T002/lfrassin,0.0
2915,96459.0,T001/lfrassin,0.0
2916,96460.0,T001/lfrassin,0.0
2917,96461.0,T001/lfrassin,0.0
2918,96461.0,T002/lfrassin,0.0
2919,96462.0,T001/lfrassin,0.0
2920,96463.0,T001/lfrassin,0.0
2921,96463.0,T002/lfrassin,0.0
2922,96464.0,T001/lfrassin,0.0
2923,96464.0,T002/lfrassin,0.0
2924,96468.0,T001/lfrassin,0.0
2925,96471.0,T001/lfrassin,0.0
2926,96472.0,T001/lfrassin,0.0
2927,96474.0,T001/lfrassin,0.0
2928,96474.0,T002/lfrassin,0.0
2929,96475.0,T001/lfrassin,0.0
2930,96475.0,T002/lfrassin,0.0
2931,96480.0,T001/lfrassin,0.0
2932,96480.0,T002/lfrassin,0.0
2933,96481.0,T001/lfrassin,0.0
2934,96481.0,T002/lfrassin,0.0
2935,96482.0,T007/lfrassin,1.0
2936,96482.0,T008/lfrassin,1.0
2937,96483.0,T001/lfrassin,0.0
2938,96484.0,T001/lfrassin,0.0
2939,96485.0,T001/lfrassin,0.0
2940,96485.0,T002/lfrassin,0.0
2941,96486.0,T001/lfrassin,0.0
2942,96487.0,T001/lfrassin,0.0
2943,96487.0,T002/lfrassin,0.0
2944,96489.0,T001/lfrassin,0.0
2945,96489.0,T002/lfrassin,0.0
2946,96490.0,T001/lfrassin,0.0
2947,96490.0,T002/lfrassin,0.0
2948,96491.0,T001/lfrassin,0.0
2949,96492.0,T001/lfrassin,0.0
2950,96493.0,T001/lfrassin,0.0
2951,96494.0,T001/lfrassin,0.0
2952,96495.0,T001/lfrassin,0.0
2953,96496.0,T001/lfrassin,0.0
2954,96497.0,T001/lfrassin,0.0
2955,96499.0,T002/lfrassin,3.0
2956,96500.0,T001/lfrassin,0.0
2957,96501.0,T001/lfrassin,0.0
2958,96502.0,T001/lfrassin,0.0
2959,96503.0,T002/lfrassin,3.0
2960,96505.0,T001/pbohm,1.0
2961,96506.0,T001/pbohm,1.0
2962,96507.0,T001/pbohm,1.0
2963,96507.0,T002/pbohm,1.0
2964,96508.0,T001/pbohm,1.0
2965,96509.0,T001/pbohm,1.0
2966,96509.0,T002/pbohm,1.0
2967,96510.0,T001/pbohm,2.0
2968,96511.0,T001/pbohm,1.0
2969,96511.0,T002/pbohm,1.0
2970,96513.0,T001/pbohm,2.0
2971,96513.0,T002/pbohm,2.0
2972,96514.0,T001/pbohm,2.0
2973,96514.0,T002/pbohm,2.0
2974,96514.0,T003/pbohm,2.0
2975,96515.0,T001/pbohm,1.0
2976,96515.0,T002/pbohm,1.0
2977,96516.0,T001/pbohm,1.0
2978,96516.0,T002/pbohm,1.0
2979,96517.0,T001/pbohm,2.0
2980,96517.0,T002/pbohm,2.0
2981,96519.0,T001/lfrassin,0.0
2982,96519.0,T002/lfrassin,0.0
2983,96523.0,T001/lfrassin,0.0
2984,96524.0,T001/lfrassin,0.0
2985,96525.0,T001/lfrassin,0.0
2986,96526.0,T001/lfrassin,0.0
2987,96527.0,T001/lfrassin,0.0
2988,96529.0,T001/lfrassin,0.0
2989,96531.0,T001/lfrassin,0.0
2990,96531.0,T002/lfrassin,0.0
2991,96533.0,T001/pbohm,0.0
2992,96533.0,T002/pbohm,0.0
2993,96533.0,T003/pbohm,0.0
2994,96534.0,T001/pbohm,0.0
2995,96534.0,T002/pbohm,0.0
2996,96535.0,T001/pbohm,1.0
2997,96536.0,T001/pbohm,1.0
2998,96536.0,T002/pbohm,1.0
2999,96537.0,T001/pbohm,0.0
3000,96538.0,T001/pbohm,0.0
3001,96538.0,T002/pbohm,0.0
3002,96538.0,T004/pbohm,0.0
3003,96541.0,T001/pbohm,0.0
3004,96541.0,T002/pbohm,0.0
3005,96542.0,T001/pbohm,0.0
3006,96542.0,T002/pbohm,0.0
3007,96543.0,T001/pbohm,0.0
3008,96543.0,T002/pbohm,0.0
3009,96544.0,T001/pbohm,0.0
3010,96544.0,T002/pbohm,0.0
3011,96548.0,T001/pbohm,0.0
3012,96548.0,T002/pbohm,0.0
3013,96548.0,T003/pbohm,0.0
3014,96549.0,T001/pbohm,0.0
3015,96549.0,T002/pbohm,0.0
3016,96550.0,T001/pbohm,0.0
3017,96550.0,T002/pbohm,0.0
3018,96552.0,T001/pbohm,0.0
3019,96554.0,T001/pbohm,0.0
3020,96554.0,T002/pbohm,0.0
3021,96554.0,T003/pbohm,0.0
3022,96555.0,T001/pbohm,0.0
3023,96555.0,T002/pbohm,0.0
3024,96555.0,T003/pbohm,0.0
3025,96556.0,T001/pbohm,0.0
3026,96556.0,T002/pbohm,0.0
3027,96557.0,T001/pbohm,0.0
3028,96557.0,T002/pbohm,0.0
3029,96557.0,T003/pbohm,0.0
3030,96558.0,T001/pbohm,0.0
3031,96558.0,T002/pbohm,0.0
3032,96559.0,T001/pbohm,0.0
3033,96559.0,T002/pbohm,0.0
3034,96560.0,T001/pbohm,0.0
3035,96561.0,T001/pbohm,0.0
3036,96562.0,T001/pbohm,0.0
3037,96562.0,T002/pbohm,0.0
3038,96563.0,T001/pbohm,0.0
3039,96661.0,T001/lfrassin,0.0
3040,96661.0,T002/lfrassin,0.0
3041,96661.0,T003/lfrassin,0.0
3042,96663.0,T001/lfrassin,0.0
3043,96663.0,T002/lfrassin,0.0
3044,96664.0,T001/lfrassin,0.0
3045,96665.0,T001/lfrassin,0.0
3046,96665.0,T002/lfrassin,0.0
3047,96668.0,T001/lfrassin,0.0
3048,96670.0,T001/lfrassin,0.0
3049,96670.0,T002/lfrassin,0.0
3050,96671.0,T001/lfrassin,0.0
3051,96671.0,T002/lfrassin,0.0
3052,96676.0,T001/lfrassin,0.0
3053,96677.0,T001/lfrassin,0.0
3054,96678.0,T001/lfrassin,0.0
3055,96680.0,T001/lfrassin,0.0
3056,96681.0,T001/lfrassin,0.0
3057,96694.0,T001/pbohm,0.0
3058,96695.0,T001/pbohm,0.0
3059,96696.0,T001/pbohm,0.0
3060,96696.0,T002/pbohm,0.0
3061,96697.0,T001/pbohm,0.0
3062,96697.0,T002/pbohm,0.0
3063,96699.0,T001/pbohm,2.0
3064,96699.0,T002/pbohm,2.0
3065,96701.0,T001/pbohm,0.0
3066,96702.0,T001/pbohm,0.0
3067,96703.0,T001/pbohm,0.0
3068,96713.0,T003/lfrassin,1.0
3069,96713.0,T004/lfrassin,1.0
3070,96714.0,T002/lfrassin,1.0
3071,96717.0,T001/lfrassin,0.0
3072,96718.0,T001/lfrassin,0.0
3073,96719.0,T001/lfrassin,0.0
3074,96719.0,T002/lfrassin,0.0
3075,96720.0,T001/lfrassin,0.0
3076,96720.0,T002/lfrassin,0.0
3077,96721.0,T001/lfrassin,0.0
3078,96722.0,T001/lfrassin,0.0
3079,96723.0,T003/lfrassin,2.0
3080,96724.0,T004/lfrassin,1.0
3081,96724.0,T005/lfrassin,1.0
3082,96724.0,T006/lfrassin,1.0
3083,96725.0,T003/lfrassin,1.0
3084,96725.0,T005/lfrassin,1.0
3085,96726.0,T001/lfrassin,0.0
3086,96726.0,T002/lfrassin,0.0
3087,96726.0,T003/lfrassin,0.0
3088,96728.0,T001/lfrassin,0.0
3089,96728.0,T002/lfrassin,0.0
3090,96729.0,T003/lfrassin,2.0
3091,96729.0,T005/lfrassin,2.0
3092,96730.0,T007/lfrassin,2.0
3093,96730.0,T008/lfrassin,2.0
3094,96731.0,T003/lfrassin,2.0
3095,96731.0,T005/lfrassin,2.0
3096,96745.0,T003/lfrassin,2.0
3097,96745.0,T004/lfrassin,2.0
3098,96746.0,T001/lfrassin,0.0
3099,96747.0,T001/lfrassin,0.0
3100,96749.0,T003/lfrassin,2.0
3101,96750.0,T003/lfrassin,1.0
3102,96753.0,T001/pbohm,0.0
3103,96757.0,T001/pbohm,0.0
3104,96760.0,T001/pbohm,1.0
3105,96761.0,T001/pbohm,0.0
3106,96762.0,T001/pbohm,0.0
3107,96768.0,T004/lfrassin,1.0
3108,96768.0,T006/lfrassin,1.0
3109,96769.0,T009/lfrassin,2.0
3110,96770.0,T001/lfrassin,0.0
3111,96773.0,T001/lfrassin,0.0
3112,96775.0,T001/lfrassin,0.0
3113,96775.0,T002/lfrassin,0.0
3114,96776.0,T004/lfrassin,1.0
3115,96777.0,T005/lfrassin,1.0
3116,96777.0,T006/lfrassin,1.0
3117,96778.0,T001/lfrassin,0.0
3118,96779.0,T001/lfrassin,0.0
3119,96779.0,T002/lfrassin,0.0
3120,96780.0,T001/lfrassin,0.0
3121,96780.0,T002/lfrassin,0.0
3122,96804.0,T001/pbohm,2.0
3123,96805.0,T001/pbohm,2.0
3124,96805.0,T002/pbohm,2.0
3125,96805.0,T003/pbohm,2.0
3126,96806.0,T001/lfrassin,2.0
3127,96807.0,T001/lfrassin,2.0
3128,96819.0,T001/lfrassin,3.0
3129,96819.0,T002/lfrassin,3.0
3130,96820.0,T001/pbohm,2.0
3131,96828.0,T001/pbohm,1.0
3132,96828.0,T002/pbohm,1.0
3133,96830.0,T001/lfrassin,1.0
3134,96831.0,T001/pbohm,2.0
3135,96832.0,T001/pbohm,1.0
3136,96833.0,T001/pbohm,1.0
3137,96833.0,T002/pbohm,1.0
3138,96834.0,T001/pbohm,1.0
3139,96834.0,T002/pbohm,1.0
3140,96835.0,T001/pbohm,1.0
3141,96835.0,T002/pbohm,1.0
3142,96853.0,T001/pbohm,0.0
3143,96855.0,T001/pbohm,0.0
3144,96885.0,T001/lfrassin,0.0
3145,96885.0,T002/lfrassin,0.0
3146,96888.0,T001/lfrassin,0.0
3147,96888.0,T002/lfrassin,0.0
3148,96891.0,T003/lfrassin,1.0
3149,96891.0,T005/lfrassin,1.0
3150,96893.0,T001/lfrassin,1.0
3151,96893.0,T002/lfrassin,1.0
3152,96894.0,T001/lfrassin,0.0
3153,96896.0,T001/pbohm,2.0
3154,96897.0,T001/pbohm,0.0
3155,96898.0,T001/pbohm,1.0
3156,96898.0,T002/pbohm,1.0
3157,96900.0,T001/pbohm,2.0
3158,96900.0,T002/pbohm,2.0
3159,96901.0,T001/pbohm,2.0
3160,96902.0,T001/pbohm,2.0
3161,96902.0,T002/pbohm,2.0
3162,96903.0,T001/pbohm,2.0
3163,96903.0,T002/pbohm,2.0
3164,96903.0,T003/pbohm,2.0
3165,96904.0,T001/pbohm,2.0
3166,96904.0,T002/pbohm,2.0
3167,96904.0,T003/pbohm,2.0
3168,96904.0,T004/pbohm,2.0
3169,96905.0,T001/pbohm,1.0
3170,96905.0,T002/pbohm,1.0
3171,96905.0,T003/pbohm,1.0
3172,96906.0,T001/pbohm,0.0
3173,96906.0,T002/pbohm,0.0
3174,96906.0,T003/pbohm,0.0
3175,96908.0,T001/pbohm,0.0
3176,96908.0,T002/pbohm,0.0
3177,96908.0,T003/pbohm,0.0
3178,96908.0,T004/pbohm,0.0
3179,96909.0,T001/pbohm,2.0
3180,96909.0,T002/pbohm,2.0
3181,96909.0,T003/pbohm,2.0
3182,96909.0,T004/pbohm,2.0
3183,96910.0,T001/pbohm,2.0
3184,96910.0,T002/pbohm,2.0
3185,96910.0,T003/pbohm,2.0
3186,96910.0,T004/pbohm,2.0
3187,96912.0,T001/pbohm,2.0
3188,96912.0,T002/pbohm,2.0
3189,96912.0,T003/pbohm,2.0
3190,96912.0,T004/pbohm,2.0
3191,96913.0,T001/pbohm,2.0
3192,96913.0,T002/pbohm,2.0
3193,96913.0,T003/pbohm,2.0
3194,96915.0,T001/pbohm,2.0
3195,96915.0,T002/pbohm,2.0
3196,96915.0,T003/pbohm,2.0
3197,96915.0,T004/pbohm,2.0
3198,96916.0,T001/pbohm,2.0
3199,96916.0,T002/pbohm,2.0
3200,96916.0,T003/pbohm,2.0
3201,96919.0,T047/lfrassin,2.0
3202,96919.0,T048/lfrassin,2.0
3203,96919.0,T049/lfrassin,2.0
3204,96919.0,T050/lfrassin,2.0
3205,96920.0,T013/lfrassin,1.0
3206,96921.0,T025/lfrassin,1.0
3207,96921.0,T026/lfrassin,1.0
3208,96922.0,T026/lfrassin,2.0
3209,96922.0,T027/lfrassin,2.0
3210,96923.0,T013/lfrassin,1.0
3211,96924.0,T002/lfrassin,1.0
3212,96925.0,T001/pbohm,2.0
3213,96925.0,T002/pbohm,2.0
3214,96925.0,T003/pbohm,2.0
3215,96926.0,T001/pbohm,2.0
3216,96926.0,T002/pbohm,2.0
3217,96926.0,T003/pbohm,2.0
3218,96927.0,T001/pbohm,2.0
3219,96927.0,T002/pbohm,2.0
3220,96927.0,T003/pbohm,2.0
3221,96927.0,T004/pbohm,2.0
3222,96928.0,T001/pbohm,1.0
3223,96929.0,T001/pbohm,2.0
3224,96929.0,T002/pbohm,2.0
3225,96931.0,T001/pbohm,2.0
3226,96931.0,T002/pbohm,2.0
3227,96931.0,T003/pbohm,2.0
3228,96933.0,T001/pbohm,1.0
3229,96933.0,T002/pbohm,1.0
3230,96934.0,T001/pbohm,1.0
3231,96935.0,T001/pbohm,1.0
3232,96936.0,T001/pbohm,2.0
3233,96940.0,T001/lfrassin,1.0
3234,96942.0,T002/lfrassin,3.0
3235,96943.0,T002/lfrassin,2.0
3236,96944.0,T003/lfrassin,1.0
3237,96945.0,T001/lfrassin,0.0
3238,96946.0,T001/lfrassin,0.0
3239,96947.0,T001/lfrassin,1.0
3240,96947.0,T002/lfrassin,1.0
3241,96951.0,T001/lfrassin,0.0
3242,96954.0,T002/lfrassin,2.0
3243,96955.0,T001/lfrassin,0.0
3244,96957.0,T001/lfrassin,0.0
3245,96958.0,T001/lfrassin,0.0
3246,96983.0,T001/lfrassin,0.0
3247,96984.0,T001/lfrassin,0.0
3248,96985.0,T001/lfrassin,0.0
3249,96988.0,T001/lfrassin,0.0
3250,96989.0,T001/lfrassin,0.0
3251,96990.0,T001/lfrassin,0.0
3252,96991.0,T002/lfrassin,2.0
3253,96992.0,T002/lfrassin,2.0
3254,96993.0,T003/lfrassin,2.0
3255,96994.0,T008/lfrassin,2.0
3256,96996.0,T003/lfrassin,2.0
3257,96998.0,T005/lfrassin,2.0
3258,96998.0,T006/lfrassin,2.0
3259,96999.0,T001/lfrassin,0.0
3260,96999.0,T002/lfrassin,0.0
3261,97003.0,T001/lfrassin,1.0
3262,97004.0,T002/lfrassin,2.0
3263,97005.0,T002/lfrassin,2.0
3264,97006.0,T003/lfrassin,2.0
3265,97007.0,T001/lfrassin,1.0
3266,97009.0,T001/lfrassin,1.0
3267,97011.0,T001/lfrassin,1.0
3268,97012.0,T001/lfrassin,1.0
3269,97013.0,T001/lfrassin,0.0
3270,97016.0,T003/lfrassin,2.0
3271,97018.0,T001/lfrassin,0.0
3272,97035.0,T001/lfrassin,1.0
3273,97035.0,T002/lfrassin,1.0
3274,97036.0,T005/lfrassin,2.0
3275,97036.0,T006/lfrassin,2.0
3276,97038.0,T003/lfrassin,2.0
3277,97039.0,T031/lfrassin,1.0
3278,97039.0,T032/lfrassin,1.0
3279,97039.0,T033/lfrassin,1.0
3280,97045.0,T001/pbohm,0.0
3281,97045.0,T002/pbohm,0.0
3282,97048.0,T001/pbohm,0.0
3283,97048.0,T002/pbohm,0.0
3284,97048.0,T003/pbohm,0.0
3285,97049.0,T001/pbohm,1.0
3286,97049.0,T002/pbohm,1.0
3287,97049.0,T003/pbohm,1.0
3288,97049.0,T004/pbohm,1.0
3289,97050.0,T001/pbohm,2.0
3290,97050.0,T002/pbohm,2.0
3291,97050.0,T003/pbohm,2.0
3292,97051.0,T001/pbohm,1.0
3293,97052.0,T001/lfrassin,3.0
3294,97052.0,T002/lfrassin,3.0
3295,97053.0,T001/pbohm,1.0
3296,97053.0,T002/pbohm,1.0
3297,97054.0,T001/pbohm,1.0
3298,97055.0,T001/pbohm,1.0
3299,97056.0,T001/pbohm,1.0
3300,97057.0,T001/pbohm,2.0
3301,97062.0,T001/pbohm,1.0
3302,97062.0,T002/pbohm,1.0
3303,97063.0,T001/lfrassin,3.0
3304,97063.0,T002/lfrassin,3.0
3305,97064.0,T001/lfrassin,3.0
3306,97065.0,T002/lfrassin,3.0
3307,97066.0,T001/pbohm,0.0
3308,97066.0,T002/pbohm,0.0
3309,97067.0,T001/pbohm,0.0
3310,97067.0,T002/pbohm,0.0
3311,97068.0,T001/lfrassin,3.0
3312,97069.0,T001/pbohm,0.0
3313,97069.0,T002/pbohm,0.0
3314,97070.0,T001/pbohm,0.0
3315,97070.0,T002/pbohm,0.0
3316,97094.0,T001/lfrassin,1.0
3317,97094.0,T002/lfrassin,1.0
3318,97094.0,T003/lfrassin,1.0
3319,97095.0,T001/lfrassin,1.0
3320,97095.0,T002/lfrassin,1.0
3321,97096.0,T001/lfrassin,1.0
3322,97098.0,T001/pbohm,0.0
3323,97098.0,T002/pbohm,0.0
3324,97100.0,T001/pbohm,2.0
3325,97101.0,T001/pbohm,0.0
3326,97106.0,T001/pbohm,0.0
3327,97107.0,T001/pbohm,0.0
3328,97108.0,T001/pbohm,0.0
3329,97108.0,T002/pbohm,0.0
3330,97108.0,T003/pbohm,0.0
3331,97109.0,T001/pbohm,0.0
3332,97110.0,T001/pbohm,0.0
3333,97110.0,T002/pbohm,0.0
3334,97110.0,T003/pbohm,0.0
3335,97111.0,T001/pbohm,0.0
3336,97111.0,T002/pbohm,0.0
3337,97111.0,T003/pbohm,0.0
3338,97112.0,T001/pbohm,0.0
3339,97112.0,T002/pbohm,0.0
3340,97113.0,T001/pbohm,0.0
3341,97113.0,T002/pbohm,0.0
3342,97115.0,T001/pbohm,0.0
3343,97116.0,T001/pbohm,0.0
3344,97117.0,T001/pbohm,1.0
3345,97118.0,T001/pbohm,0.0
3346,97118.0,T002/pbohm,0.0
3347,97119.0,T001/pbohm,0.0
3348,97119.0,T002/pbohm,0.0
3349,97120.0,T001/pbohm,2.0
3350,97121.0,T001/pbohm,2.0
3351,97121.0,T002/pbohm,2.0
3352,97121.0,T003/pbohm,2.0
3353,97122.0,T001/pbohm,2.0
3354,97122.0,T002/pbohm,2.0
3355,97123.0,T001/pbohm,2.0
3356,97123.0,T002/pbohm,2.0
3357,97124.0,T001/lfrassin,2.0
3358,97124.0,T002/lfrassin,2.0
3359,97124.0,T003/lfrassin,2.0
3360,97124.0,T004/lfrassin,2.0
3361,97125.0,T001/pbohm,2.0
3362,97125.0,T002/pbohm,2.0
3363,97125.0,T003/pbohm,2.0
3364,97125.0,T004/pbohm,2.0
3365,97126.0,T001/pbohm,2.0
3366,97126.0,T002/pbohm,2.0
3367,97126.0,T003/pbohm,2.0
3368,97128.0,T001/pbohm,2.0
3369,97128.0,T002/pbohm,2.0
3370,97128.0,T003/pbohm,2.0
3371,97129.0,T001/pbohm,2.0
3372,97129.0,T002/pbohm,2.0
3373,97129.0,T003/pbohm,2.0
3374,97129.0,T004/pbohm,2.0
3375,97130.0,T001/pbohm,2.0
3376,97130.0,T002/pbohm,2.0
3377,97130.0,T003/pbohm,2.0
3378,97130.0,T004/pbohm,2.0
3379,97131.0,T001/pbohm,2.0
3380,97131.0,T002/pbohm,2.0
3381,97131.0,T003/pbohm,2.0
3382,97133.0,T001/pbohm,1.0
3383,97133.0,T002/pbohm,1.0
3384,97133.0,T003/pbohm,1.0
3385,97134.0,T001/pbohm,1.0
3386,97134.0,T002/pbohm,1.0
3387,97134.0,T003/pbohm,1.0
3388,97381.0,T001/pbilkova,0.0
3389,97381.0,T002/pbilkova,0.0
3390,97382.0,T001/pbilkova,0.0
3391,97390.0,T001/pbilkova,0.0
3392,97390.0,T002/pbilkova,0.0
3393,97411.0,T001/pbilkova,0.0
3394,97411.0,T002/pbilkova,0.0
3395,97412.0,T001/pbilkova,0.0
3396,97414.0,T001/pbilkova,0.0
3397,97417.0,T001/pbilkova,0.0
3398,97418.0,T001/pbilkova,0.0
3399,97419.0,T001/pbilkova,0.0
3400,97422.0,T001/pbilkova,0.0
3401,97424.0,T001/pbilkova,0.0
3402,97425.0,T001/pbilkova,0.0
3403,97427.0,T001/pbilkova,0.0
3404,97480.0,T001/pbilkova,2.0
3405,97486.0,T001/pbilkova,2.0
3406,97492.0,T001/pbilkova,2.0
3407,97509.0,T001/pbilkova,1.0
3408,97509.0,T002/pbilkova,1.0
3409,97510.0,T001/pbilkova,2.0
3410,97511.0,T001/pbilkova,1.0
3411,97512.0,T001/pbilkova,1.0
3412,97515.0,T001/pbilkova,2.0
3413,97516.0,T001/pbilkova,2.0
3414,97517.0,T001/pbilkova,2.0
3415,97518.0,T001/pbilkova,1.0
3416,97519.0,T001/pbilkova,0.0
3417,97520.0,T002/pbilkova,0.0
3418,97520.0,T003/pbilkova,0.0
3419,97521.0,T001/pbilkova,1.0
3420,97521.0,T002/pbilkova,1.0
3421,97522.0,T001/pbilkova,0.0
3422,97522.0,T002/pbilkova,0.0
3423,97523.0,T001/pbilkova,1.0
3424,97524.0,T001/pbilkova,1.0
